,ensembl_id,gene_symbol
35609,ENSG00000241002,RPL32P13
35610,ENSG00000241003,
35611,ENSG00000241007,SEPTIN7P6
35612,ENSG00000241008,
35613,ENSG00000241011,
35614,ENSG00000241014,GPR199P
35615,ENSG00000241015,TPM3P9
35616,ENSG00000241018,RCC2P5
35617,ENSG00000241020,RPL32P24
35618,ENSG00000241022,NIPA2P2
35619,ENSG00000241026,
35620,ENSG00000241030,RPL29P24
35621,ENSG00000241032,RN7SL709P
35622,ENSG00000241035,
35623,ENSG00000241037,RN7SL335P
35624,ENSG00000241042,
35625,ENSG00000241045,RPL7P43
35626,ENSG00000241048,
35627,ENSG00000241052,RPL23AP70
35628,ENSG00000241054,
35629,ENSG00000241057,
35630,ENSG00000241058,NSUN6
35631,ENSG00000241059,
35632,ENSG00000241061,RPL5P1
35633,ENSG00000241064,RN7SL110P
35634,ENSG00000241067,RPL17P40
35635,ENSG00000241069,
35636,ENSG00000241073,
35637,ENSG00000241074,RN7SL813P
35638,ENSG00000241081,RPL22P2
35639,ENSG00000241082,RN7SL259P
35640,ENSG00000241088,RPL17P44
35641,ENSG00000241095,CYP51A1P1
35642,ENSG00000241097,
35643,ENSG00000241098,LINC01994
35644,ENSG00000241101,PRICKLE2-AS2
35645,ENSG00000241102,
35646,ENSG00000241103,RPL35AP11
35647,ENSG00000241104,LOC284344
35648,ENSG00000241105,
35649,ENSG00000241106,HLA-DOB
35650,ENSG00000241111,PRICKLE2-AS1
35651,ENSG00000241112,RPL29P14
35652,ENSG00000241114,
35653,ENSG00000241119,UGT1A9
35654,ENSG00000241120,HMGN1P8
35655,ENSG00000241123,KRTAP10-5
35656,ENSG00000241127,YAE1
35657,ENSG00000241128,OR14A2
35658,ENSG00000241129,RPL22P19
35659,ENSG00000241130,RPL32P30
35660,ENSG00000241131,LINC02032
35661,ENSG00000241134,BET1P1
35662,ENSG00000241135,LINC00881
35663,ENSG00000241136,PAICSP6
35664,ENSG00000241143,RPL32P9
35665,ENSG00000241144,RN7SL728P
35666,ENSG00000241146,RPL7P41
35667,ENSG00000241149,ZNF722P
35668,ENSG00000241151,LINC02066
35669,ENSG00000241152,RN7SL720P
35670,ENSG00000241155,ARHGAP31-AS1
35671,ENSG00000241156,RN7SL582P
35672,ENSG00000241157,RPL32P32
35673,ENSG00000241158,ADAMTS9-AS1
35674,ENSG00000241159,RN7SL160P
35675,ENSG00000241162,RN7SL617P
35676,ENSG00000241163,LINC00877
35677,ENSG00000241168,
35678,ENSG00000241169,
35679,ENSG00000241170,
35680,ENSG00000241172,RN7SL70P
35681,ENSG00000241174,RN7SL570P
35682,ENSG00000241175,RN7SL494P
35683,ENSG00000241179,
35684,ENSG00000241180,
35685,ENSG00000241183,
35686,ENSG00000241185,
35687,ENSG00000241186,TDGF1
35688,ENSG00000241187,
35689,ENSG00000241188,RN7SL165P
35690,ENSG00000241198,RN7SL191P
35691,ENSG00000241200,ZNF736P7Y
35692,ENSG00000241202,ZIC4-AS1
35693,ENSG00000241203,HMGN2P26
35694,ENSG00000241204,
35695,ENSG00000241207,
35696,ENSG00000241211,IQCJ-SCHIP1-AS1
35697,ENSG00000241213,LINC02024
35698,ENSG00000241216,SNAPC5P1
35699,ENSG00000241217,RN7SL809P
35700,ENSG00000241218,CSP2
35701,ENSG00000241219,
35702,ENSG00000241220,
35703,ENSG00000241221,MTND4LP17
35704,ENSG00000241223,RN7SL39P
35705,ENSG00000241224,C3orf85
35706,ENSG00000241225,NMTRS-TGA3-1
35707,ENSG00000241226,RN7SL836P
35708,ENSG00000241227,RN7SL553P
35709,ENSG00000241228,RPL12P31
35710,ENSG00000241229,RN7SL443P
35711,ENSG00000241230,RN7SL801P
35712,ENSG00000241231,
35713,ENSG00000241233,KRTAP5-8
35714,ENSG00000241241,KRTAP4-16
35715,ENSG00000241243,RN7SL629P
35716,ENSG00000241244,IGKV1D-16
35717,ENSG00000241246,RN7SL302P
35718,ENSG00000241248,RN7SL727P
35719,ENSG00000241250,RPL17P20
35720,ENSG00000241251,
35721,ENSG00000241255,
35722,ENSG00000241257,
35723,ENSG00000241258,CRCP
35724,ENSG00000241261,RPL17P19
35725,ENSG00000241269,
35726,ENSG00000241278,ENPP7P4
35727,ENSG00000241280,
35728,ENSG00000241281,
35729,ENSG00000241282,RPL34P33
35730,ENSG00000241286,RPL29P25
35731,ENSG00000241288,LINC02614
35732,ENSG00000241291,RN7SL791P
35733,ENSG00000241293,PPATP1
35734,ENSG00000241294,IGKV2-24
35735,ENSG00000241295,ZBTB20-AS2
35736,ENSG00000241305,ACTG1P13
35737,ENSG00000241307,
35738,ENSG00000241313,WWTR1-AS1
35739,ENSG00000241316,SUCLG2-AS1
35740,ENSG00000241317,
35741,ENSG00000241318,WDR82P2
35742,ENSG00000241319,SETP6
35743,ENSG00000241322,CDRT1
35744,ENSG00000241324,
35745,ENSG00000241326,
35746,ENSG00000241328,LINC02070
35747,ENSG00000241333,RN7SL385P
35748,ENSG00000241334,RPL35AP33
35749,ENSG00000241336,LINC01487
35750,ENSG00000241343,RPL36A
35751,ENSG00000241344,RPL21P47
35752,ENSG00000241345,LOC105375483
35753,ENSG00000241346,SNRPCP11
35754,ENSG00000241347,RN7SL466P
35755,ENSG00000241350,PMS2P11
35756,ENSG00000241351,IGKV3-11
35757,ENSG00000241352,
35758,ENSG00000241353,PPP1R2P4
35759,ENSG00000241354,
35760,ENSG00000241356,OR5G3
35761,ENSG00000241357,
35762,ENSG00000241358,
35763,ENSG00000241359,SYNPR-AS1
35764,ENSG00000241360,PDXP
35765,ENSG00000241361,SLC25A24P1
35766,ENSG00000241362,RPL36AP43
35767,ENSG00000241367,RPL7AP23
35768,ENSG00000241369,LINC01192
35769,ENSG00000241370,RPP21
35770,ENSG00000241383,LINC01997
35771,ENSG00000241385,
35772,ENSG00000241388,HNF1A-AS1
35773,ENSG00000241391,RN7SL234P
35774,ENSG00000241392,RN7SL205P
35775,ENSG00000241395,RN7SL344P
35776,ENSG00000241397,LINC00903
35777,ENSG00000241399,CD302
35778,ENSG00000241400,
35779,ENSG00000241404,EGFL8
35780,ENSG00000241406,RN7SL515P
35781,ENSG00000241409,
35782,ENSG00000241411,
35783,ENSG00000241413,RN7SL441P
35784,ENSG00000241416,KRT8P13
35785,ENSG00000241418,MCRIP2P1
35786,ENSG00000241420,RN7SL505P
35787,ENSG00000241423,RPL21P103
35788,ENSG00000241429,EEF1A1P25
35789,ENSG00000241431,RPL37P6
35790,ENSG00000241434,
35791,ENSG00000241438,TDGF1P6
35792,ENSG00000241439,
35793,ENSG00000241449,
35794,ENSG00000241451,RPS27P22
35795,ENSG00000241456,
35796,ENSG00000241457,PLSCR5-AS1
35797,ENSG00000241458,RPL7P19
35798,ENSG00000241461,RN7SL182P
35799,ENSG00000241462,
35800,ENSG00000241464,RPL39P38
35801,ENSG00000241468,ATP5MF
35802,ENSG00000241469,LINC00635
35803,ENSG00000241472,PTPRG-AS1
35804,ENSG00000241473,
35805,ENSG00000241475,
35806,ENSG00000241476,SSX2
35807,ENSG00000241478,HSPA8P9
35808,ENSG00000241479,MECOM-AS1
35809,ENSG00000241484,ARHGAP8
35810,ENSG00000241487,RN7SL586P
35811,ENSG00000241489,
35812,ENSG00000241490,
35813,ENSG00000241493,
35814,ENSG00000241494,
35815,ENSG00000241499,
35816,ENSG00000241505,
35817,ENSG00000241506,PSMC1P1
35818,ENSG00000241511,RPS15AP24
35819,ENSG00000241520,
35820,ENSG00000241524,RN7SL632P
35821,ENSG00000241525,LOC105371430
35822,ENSG00000241526,
35823,ENSG00000241527,CA15P1
35824,ENSG00000241529,RN7SL767P
35825,ENSG00000241532,AGGF1P3
35826,ENSG00000241535,CBX5P1
35827,ENSG00000241537,
35828,ENSG00000241539,
35829,ENSG00000241542,RN7SL369P
35830,ENSG00000241544,LINC02029
35831,ENSG00000241546,
35832,ENSG00000241547,ACTG1P20
35833,ENSG00000241549,GUSBP2
35834,ENSG00000241550,RN7SL41P
35835,ENSG00000241552,RN7SL58P
35836,ENSG00000241553,ARPC4
35837,ENSG00000241556,
35838,ENSG00000241560,ZBTB20-AS1
35839,ENSG00000241562,RPL7P5
35840,ENSG00000241563,CORT
35841,ENSG00000241566,IGKV2D-24
35842,ENSG00000241568,RN7SL338P
35843,ENSG00000241570,PAQR9-AS1
35844,ENSG00000241571,ATP5F1AP7
35845,ENSG00000241572,PRICKLE2-AS1
35846,ENSG00000241573,
35847,ENSG00000241577,
35848,ENSG00000241582,RPL23AP8
35849,ENSG00000241587,RN7SL482P
35850,ENSG00000241588,RN7SL484P
35851,ENSG00000241590,RPL17P37
35852,ENSG00000241592,
35853,ENSG00000241593,
35854,ENSG00000241595,KRTAP9-4
35855,ENSG00000241596,
35856,ENSG00000241597,
35857,ENSG00000241598,KRTAP5-4
35858,ENSG00000241599,
35859,ENSG00000241604,RN7SL340P
35860,ENSG00000241607,
35861,ENSG00000241612,
35862,ENSG00000241613,RN7SL618P
35863,ENSG00000241621,GOLGA2P6
35864,ENSG00000241622,RARRES2P1
35865,ENSG00000241625,RN7SL18P
35866,ENSG00000241627,UBQLN4P1
35867,ENSG00000241631,RN7SL316P
35868,ENSG00000241634,
35869,ENSG00000241635,UGT1A1
35870,ENSG00000241636,LINC01323
35871,ENSG00000241640,
35872,ENSG00000241641,RPS23P6
35873,ENSG00000241644,INMT
35874,ENSG00000241648,CADM2-AS2
35875,ENSG00000241651,
35876,ENSG00000241652,RN7SL253P
35877,ENSG00000241654,RPL19P18
35878,ENSG00000241656,UBA52P7
35879,ENSG00000241657,TRBV11-2
35880,ENSG00000241661,PPP1R2P6
35881,ENSG00000241665,RN7SL418P
35882,ENSG00000241666,
35883,ENSG00000241667,
35884,ENSG00000241668,RPL19P11
35885,ENSG00000241669,LINC01327
35886,ENSG00000241671,
35887,ENSG00000241673,RPS27P12
35888,ENSG00000241678,
35889,ENSG00000241679,
35890,ENSG00000241680,RPL31P49
35891,ENSG00000241684,ADAMTS9-AS2
35892,ENSG00000241685,ARPC1A
35893,ENSG00000241690,
35894,ENSG00000241693,RN7SL704P
35895,ENSG00000241695,GM2AP1
35896,ENSG00000241696,LINC02053
35897,ENSG00000241697,TMEFF1
35898,ENSG00000241709,RN7SL265P
35899,ENSG00000241717,VWFP1
35900,ENSG00000241720,
35901,ENSG00000241721,SUMO1P1
35902,ENSG00000241722,
35903,ENSG00000241723,
35904,ENSG00000241728,
35905,ENSG00000241735,FABP5P3
35906,ENSG00000241738,ZNF90P1
35907,ENSG00000241739,
35908,ENSG00000241741,RPL7AP30
35909,ENSG00000241743,XACT
35910,ENSG00000241744,
35911,ENSG00000241745,RN7SL788P
35912,ENSG00000241746,
35913,ENSG00000241749,RPSAP52
35914,ENSG00000241754,
35915,ENSG00000241755,IGKV1-9
35916,ENSG00000241756,RN7SL83P
35917,ENSG00000241757,RN7SL714P
35918,ENSG00000241764,CBLL1-AS1
35919,ENSG00000241765,RPS26P45
35920,ENSG00000241767,LINC01324
35921,ENSG00000241769,LINC00893
35922,ENSG00000241770,
35923,ENSG00000241772,
35924,ENSG00000241776,
35925,ENSG00000241777,
35926,ENSG00000241782,
35927,ENSG00000241785,RN7SL390P
35928,ENSG00000241787,MTND4P16
35929,ENSG00000241788,COX6B1P2
35930,ENSG00000241789,RN7SL504P
35931,ENSG00000241790,ENO1P4
35932,ENSG00000241791,RN7SL817P
35933,ENSG00000241792,
35934,ENSG00000241794,SPRR2A
35935,ENSG00000241804,
35936,ENSG00000241807,RN7SL319P
35937,ENSG00000241808,RPS15AP34
35938,ENSG00000241809,
35939,ENSG00000241810,HMGN2P13
35940,ENSG00000241815,
35941,ENSG00000241818,SCG5-AS1
35942,ENSG00000241821,RN7SL170P
35943,ENSG00000241825,RPL7P42
35944,ENSG00000241828,
35945,ENSG00000241829,RPL21P54
35946,ENSG00000241832,CECR3
35947,ENSG00000241834,RN7SL149P
35948,ENSG00000241837,ATP5PO
35949,ENSG00000241838,
35950,ENSG00000241839,PLEKHO2
35951,ENSG00000241846,
35952,ENSG00000241852,C8orf58
35953,ENSG00000241853,
35954,ENSG00000241859,ANOS2P
35955,ENSG00000241860,
35956,ENSG00000241861,GAPDHP50
35957,ENSG00000241866,RN7SL401P
35958,ENSG00000241868,RN7SL434P
35959,ENSG00000241869,RN7SL363P
35960,ENSG00000241870,
35961,ENSG00000241874,TOMM22P6
35962,ENSG00000241877,
35963,ENSG00000241878,PISD
35964,ENSG00000241879,KLF3P2
35965,ENSG00000241881,
35966,ENSG00000241882,
35967,ENSG00000241884,
35968,ENSG00000241886,
35969,ENSG00000241888,RPSAP37
35970,ENSG00000241889,
35971,ENSG00000241890,RPL13P4
35972,ENSG00000241891,RPL9P6
35973,ENSG00000241899,TPT1P3
35974,ENSG00000241905,NDUFS6P1
35975,ENSG00000241907,RPS20P4
35976,ENSG00000241911,TRBVB
35977,ENSG00000241912,
35978,ENSG00000241913,RPS29P21
35979,ENSG00000241917,
35980,ENSG00000241921,
35981,ENSG00000241923,RPL14P3
35982,ENSG00000241926,MTCO1P55
35983,ENSG00000241929,
35984,ENSG00000241932,RPL35AP34
35985,ENSG00000241933,DENND6A-DT
35986,ENSG00000241935,HOGA1
35987,ENSG00000241939,RN7SL517P
35988,ENSG00000241941,RPL32P26
35989,ENSG00000241942,RPS20P20
35990,ENSG00000241943,RN7SL188P
35991,ENSG00000241945,PWP2
35992,ENSG00000241946,
35993,ENSG00000241947,HNRNPA1P24
35994,ENSG00000241950,RPL29P23
35995,ENSG00000241954,
35996,ENSG00000241956,LOC102546299
35997,ENSG00000241959,RN7SL76P
35998,ENSG00000241961,
35999,ENSG00000241962,
36000,ENSG00000241963,RN7SL655P
36001,ENSG00000241964,RN7SL135P
36002,ENSG00000241965,RPS2P25
36003,ENSG00000241973,PI4KA
36004,ENSG00000241975,ELOCP19
36005,ENSG00000241981,
36006,ENSG00000241983,RN7SL566P
36007,ENSG00000241984,RPL7AP2
36008,ENSG00000241985,WWTR1-IT1
36009,ENSG00000241990,PRR34-AS1
36010,ENSG00000241991,
36011,ENSG00000241992,RN7SL831P
36012,ENSG00000241993,RPL38P1
36013,ENSG00000241997,RN7SL323P
36014,ENSG00000242001,
36015,ENSG00000242009,
36016,ENSG00000242012,
36017,ENSG00000242014,RN7SL26P
36018,ENSG00000242017,ALG1L15P
36019,ENSG00000242019,KIR3DL3
36020,ENSG00000242020,RN7SL68P
36021,ENSG00000242021,
36022,ENSG00000242028,HYPK
36023,ENSG00000242029,
36024,ENSG00000242034,
36025,ENSG00000242036,
36026,ENSG00000242041,RPL35AP28
36027,ENSG00000242042,LINC01743
36028,ENSG00000242048,
36029,ENSG00000242049,DNAJB8-AS1
36030,ENSG00000242052,RPL10P7
36031,ENSG00000242058,RPS4XP19
36032,ENSG00000242060,RPS3AP49
36033,ENSG00000242061,
36034,ENSG00000242062,MARK2P6
36035,ENSG00000242065,RN7SL291P
36036,ENSG00000242066,RN7SL214P
36037,ENSG00000242067,RPL9P28
36038,ENSG00000242068,
36039,ENSG00000242070,NPM1P17
36040,ENSG00000242071,RPL7AP6
36041,ENSG00000242072,
36042,ENSG00000242073,
36043,ENSG00000242076,IGKV1-33
36044,ENSG00000242078,
36045,ENSG00000242079,RN7SL318P
36046,ENSG00000242080,
36047,ENSG00000242082,SLC5A4-AS1
36048,ENSG00000242083,RPL7AP31
36049,ENSG00000242085,RPS20P33
36050,ENSG00000242086,MUC20-OT1
36051,ENSG00000242087,RPL36AP41
36052,ENSG00000242088,
36053,ENSG00000242094,FOXP1-IT1
36054,ENSG00000242097,
36055,ENSG00000242100,RPL9P32
36056,ENSG00000242101,RN7SL416P
36057,ENSG00000242102,RN7SL152P
36058,ENSG00000242103,
36059,ENSG00000242104,LINC02618
36060,ENSG00000242107,LINC01100
36061,ENSG00000242109,NPM1P23
36062,ENSG00000242110,AMACR
36063,ENSG00000242111,TOPORSLP
36064,ENSG00000242113,RN7SL124P
36065,ENSG00000242114,MTFP1
36066,ENSG00000242118,RN7SL201P
36067,ENSG00000242119,
36068,ENSG00000242120,MDFIC2
36069,ENSG00000242121,RN7SL267P
36070,ENSG00000242123,
36071,ENSG00000242125,SNHG3
36072,ENSG00000242134,RPL5P13
36073,ENSG00000242135,RPL17P2
36074,ENSG00000242136,
36075,ENSG00000242137,RPL11P5
36076,ENSG00000242140,
36077,ENSG00000242142,SERBP1P3
36078,ENSG00000242145,
36079,ENSG00000242147,LASTR
36080,ENSG00000242151,DYNLL1P5
36081,ENSG00000242152,
36082,ENSG00000242153,TTTY9A
36083,ENSG00000242154,
36084,ENSG00000242156,
36085,ENSG00000242158,RN7SL361P
36086,ENSG00000242159,ABCF2P1
36087,ENSG00000242162,
36088,ENSG00000242163,
36089,ENSG00000242165,RN7SL222P
36090,ENSG00000242169,
36091,ENSG00000242170,RN7SL329P
36092,ENSG00000242173,ARHGDIG
36093,ENSG00000242175,RN7SL127P
36094,ENSG00000242176,RPL39P31
36095,ENSG00000242178,MTND4P17
36096,ENSG00000242182,RN7SL745P
36097,ENSG00000242186,
36098,ENSG00000242190,
36099,ENSG00000242193,CRYZL2P
36100,ENSG00000242195,SRRM1P2
36101,ENSG00000242197,
36102,ENSG00000242198,
36103,ENSG00000242199,
36104,ENSG00000242201,RN7SL215P
36105,ENSG00000242206,RPS26P35
36106,ENSG00000242207,HOXB-AS4
36107,ENSG00000242208,RPL5P29
36108,ENSG00000242209,RPL32P12
36109,ENSG00000242214,MTND3P6
36110,ENSG00000242216,RN7SL97P
36111,ENSG00000242220,TCP10L
36112,ENSG00000242221,PSG2
36113,ENSG00000242222,
36114,ENSG00000242229,RPS3AP14
36115,ENSG00000242236,RN7SL594P
36116,ENSG00000242241,RN7SL306P
36117,ENSG00000242242,NECTIN3-AS1
36118,ENSG00000242244,ATP5MC1P3
36119,ENSG00000242246,
36120,ENSG00000242247,ARFGAP3
36121,ENSG00000242248,RPL7AP57
36122,ENSG00000242251,RN7SL20P
36123,ENSG00000242252,BGLAP
36124,ENSG00000242255,RPL39P34
36125,ENSG00000242256,RN7SL57P
36126,ENSG00000242258,LINC00996
36127,ENSG00000242259,C22orf39
36128,ENSG00000242261,
36129,ENSG00000242262,
36130,ENSG00000242265,PEG10
36131,ENSG00000242266,RN7SL456P
36132,ENSG00000242267,SKINT1L
36133,ENSG00000242268,LINC02082
36134,ENSG00000242272,AK2P2
36135,ENSG00000242276,RPL5P3
36136,ENSG00000242278,RPS3AP48
36137,ENSG00000242279,
36138,ENSG00000242280,SLC16A1P1
36139,ENSG00000242281,RN7SL159P
36140,ENSG00000242282,
36141,ENSG00000242285,RPL6P8
36142,ENSG00000242288,BMS1P4-AGAP5
36143,ENSG00000242290,ZBTB20-AS5
36144,ENSG00000242291,RPL36AP51
36145,ENSG00000242292,
36146,ENSG00000242293,RPS29P1
36147,ENSG00000242294,STAG3L5P
36148,ENSG00000242295,
36149,ENSG00000242296,DEFB109A
36150,ENSG00000242299,
36151,ENSG00000242307,RPS26P52
36152,ENSG00000242308,
36153,ENSG00000242314,RPL12P32
36154,ENSG00000242315,RN7SL685P
36155,ENSG00000242317,
36156,ENSG00000242318,
36157,ENSG00000242320,RPL21P126
36158,ENSG00000242321,RPL23AP40
36159,ENSG00000242324,
36160,ENSG00000242325,RPS12P31
36161,ENSG00000242326,MCUR1P2
36162,ENSG00000242327,
36163,ENSG00000242329,
36164,ENSG00000242330,RN7SL683P
36165,ENSG00000242337,INHCAP
36166,ENSG00000242338,BMS1P4
36167,ENSG00000242339,LINC02025
36168,ENSG00000242341,RN7SL646P
36169,ENSG00000242348,RN7SL561P
36170,ENSG00000242352,FAM91A3P
36171,ENSG00000242353,RPL12P30
36172,ENSG00000242358,RPS21P4
36173,ENSG00000242360,RN7SL272P
36174,ENSG00000242364,
36175,ENSG00000242365,NDUFA5P5
36176,ENSG00000242366,UGT1A8
36177,ENSG00000242370,KCNAB1-AS1
36178,ENSG00000242371,IGKV1-39
36179,ENSG00000242372,EIF6
36180,ENSG00000242375,
36181,ENSG00000242381,RN7SL741P
36182,ENSG00000242385,LINC00901
36183,ENSG00000242387,H2AC3P
36184,ENSG00000242389,RBMY1E
36185,ENSG00000242390,RPL6P9
36186,ENSG00000242391,
36187,ENSG00000242393,
36188,ENSG00000242396,
36189,ENSG00000242398,RN7SL800P
36190,ENSG00000242399,RPS20P23
36191,ENSG00000242405,
36192,ENSG00000242407,
36193,ENSG00000242411,
36194,ENSG00000242412,DBIL5P2
36195,ENSG00000242417,RPL18P1
36196,ENSG00000242419,PCDHGC4
36197,ENSG00000242423,RPL12P36
36198,ENSG00000242428,CFAP20DC-AS1
36199,ENSG00000242430,RN7SL274P
36200,ENSG00000242431,
36201,ENSG00000242435,UPK3BP1
36202,ENSG00000242436,RN7SL789P
36203,ENSG00000242439,
36204,ENSG00000242440,LINC02046
36205,ENSG00000242441,GTF2A1L
36206,ENSG00000242444,
36207,ENSG00000242445,RPL7AP11
36208,ENSG00000242456,MTCO3P38
36209,ENSG00000242457,RBBP4P2
36210,ENSG00000242461,RPS15AP32
36211,ENSG00000242472,IGHJ5
36212,ENSG00000242473,KIR2DP1
36213,ENSG00000242474,
36214,ENSG00000242477,
36215,ENSG00000242479,
36216,ENSG00000242482,RN7SL392P
36217,ENSG00000242483,RN7SL293P
36218,ENSG00000242485,MRPL20
36219,ENSG00000242488,
36220,ENSG00000242493,RN7SL37P
36221,ENSG00000242498,ARPIN
36222,ENSG00000242507,
36223,ENSG00000242509,RN7SL156P
36224,ENSG00000242510,NDUFB4P1
36225,ENSG00000242512,LINC01206
36226,ENSG00000242515,UGT1A10
36227,ENSG00000242516,LINC00960
36228,ENSG00000242520,MAGEA5
36229,ENSG00000242522,KLHL6-AS1
36230,ENSG00000242524,OR2U2P
36231,ENSG00000242525,OR7E100P
36232,ENSG00000242527,
36233,ENSG00000242529,AHCYP8
36234,ENSG00000242531,
36235,ENSG00000242534,IGKV2D-28
36236,ENSG00000242536,
36237,ENSG00000242537,MRE11P1
36238,ENSG00000242539,
36239,ENSG00000242540,
36240,ENSG00000242545,
36241,ENSG00000242547,RN7SL169P
36242,ENSG00000242550,SERPINB10
36243,ENSG00000242551,POU5F1P6
36244,ENSG00000242552,MRPL42P4
36245,ENSG00000242553,
36246,ENSG00000242559,RN7SL144P
36247,ENSG00000242560,RN7SL797P
36248,ENSG00000242561,ATP5MGP5
36249,ENSG00000242562,DCAF13P1
36250,ENSG00000242565,RN7SL372P
36251,ENSG00000242568,
36252,ENSG00000242571,RPL21P11
36253,ENSG00000242573,ACTR3P3
36254,ENSG00000242574,HLA-DMB
36255,ENSG00000242575,TUBAP13
36256,ENSG00000242578,
36257,ENSG00000242580,IGKV1D-43
36258,ENSG00000242583,KMT5AP3
36259,ENSG00000242586,
36260,ENSG00000242588,
36261,ENSG00000242590,
36262,ENSG00000242593,
36263,ENSG00000242595,RPL26P26
36264,ENSG00000242598,MED28P8
36265,ENSG00000242599,CSAG4
36266,ENSG00000242600,MBL1P
36267,ENSG00000242602,RPL35AP13
36268,ENSG00000242607,RPS3AP34
36269,ENSG00000242608,RPS23P5
36270,ENSG00000242609,CCDC137P
36271,ENSG00000242610,OR5BH1P
36272,ENSG00000242611,
36273,ENSG00000242612,DECR2
36274,ENSG00000242613,
36275,ENSG00000242614,RN7SL164P
36276,ENSG00000242615,
36277,ENSG00000242616,GNG10
36278,ENSG00000242618,
36279,ENSG00000242622,
36280,ENSG00000242628,
36281,ENSG00000242634,RPS24P16
36282,ENSG00000242635,RPS14P7
36283,ENSG00000242636,RPL21P129
36284,ENSG00000242638,RN7SL294P
36285,ENSG00000242640,RPS29P11
36286,ENSG00000242641,LINC00971
36287,ENSG00000242650,RN7SL292P
36288,ENSG00000242651,RN7SL862P
36289,ENSG00000242653,RN7SL132P
36290,ENSG00000242654,RPL32P14
36291,ENSG00000242657,RN7SL581P
36292,ENSG00000242659,
36293,ENSG00000242660,
36294,ENSG00000242661,RPS3AP43
36295,ENSG00000242667,
36296,ENSG00000242668,RN7SL317P
36297,ENSG00000242670,RPL22P13
36298,ENSG00000242671,LINC02010
36299,ENSG00000242673,RN7SL167P
36300,ENSG00000242675,RPS16P9
36301,ENSG00000242683,RPL12P21
36302,ENSG00000242686,PDE6B-AS1
36303,ENSG00000242688,RN7SL304P
36304,ENSG00000242689,CNTF
36305,ENSG00000242692,RPS27AP1
36306,ENSG00000242696,RN7SL40P
36307,ENSG00000242697,RPL5P12
36308,ENSG00000242699,RN7SL516P
36309,ENSG00000242703,CCT4P1
36310,ENSG00000242705,ICE2P2
36311,ENSG00000242706,RPS27AP9
36312,ENSG00000242707,RN7SL362P
36313,ENSG00000242709,RPL30P9
36314,ENSG00000242715,CCDC169
36315,ENSG00000242719,RN7SL806P
36316,ENSG00000242727,
36317,ENSG00000242728,UQCRHP4
36318,ENSG00000242729,
36319,ENSG00000242731,FAM86LP
36320,ENSG00000242732,RTL5
36321,ENSG00000242735,RPSAP26
36322,ENSG00000242736,TRBV1
36323,ENSG00000242737,
36324,ENSG00000242741,LINC02005
36325,ENSG00000242747,
36326,ENSG00000242748,RPL23AP81
36327,ENSG00000242752,NMTRQ-TTG12-1
36328,ENSG00000242753,
36329,ENSG00000242756,RHOT1P3
36330,ENSG00000242757,
36331,ENSG00000242759,LINC00882
36332,ENSG00000242764,RN7SL824P
36333,ENSG00000242766,IGKV1D-17
36334,ENSG00000242767,ZBTB20-AS4
36335,ENSG00000242768,
36336,ENSG00000242769,RN7SL432P
36337,ENSG00000242770,CD200R1L-AS1
36338,ENSG00000242771,TRBV5-2
36339,ENSG00000242775,
36340,ENSG00000242779,ZNF702P
36341,ENSG00000242781,LINC02050
36342,ENSG00000242790,
36343,ENSG00000242791,
36344,ENSG00000242793,
36345,ENSG00000242794,RN7SL299P
36346,ENSG00000242795,
36347,ENSG00000242797,GLYCTK-AS1
36348,ENSG00000242798,
36349,ENSG00000242802,AP5Z1
36350,ENSG00000242807,RPL26P31
36351,ENSG00000242808,SOX2-OT
36352,ENSG00000242810,MRPL42P6
36353,ENSG00000242811,RN7SL229P
36354,ENSG00000242814,
36355,ENSG00000242816,
36356,ENSG00000242818,RN7SL846P
36357,ENSG00000242828,
36358,ENSG00000242829,RPS26P21
36359,ENSG00000242834,RPL7AP56
36360,ENSG00000242836,MTCO3P35
36361,ENSG00000242837,RPL21P13
36362,ENSG00000242841,KRT8P35
36363,ENSG00000242849,ALDOAP1
36364,ENSG00000242850,RPL23AP68
36365,ENSG00000242852,ZNF709
36366,ENSG00000242853,RN7SL749P
36367,ENSG00000242854,DNM1P24
36368,ENSG00000242855,RN7SL496P
36369,ENSG00000242856,VN1R105P
36370,ENSG00000242858,
36371,ENSG00000242860,RN7SL180P
36372,ENSG00000242861,
36373,ENSG00000242863,RN7SL677P
36374,ENSG00000242865,RN7SL244P
36375,ENSG00000242866,STRC
36376,ENSG00000242875,RBMY1B
36377,ENSG00000242876,RN7SL812P
36378,ENSG00000242880,
36379,ENSG00000242882,RPL5P11
36380,ENSG00000242887,IGHJ3
36381,ENSG00000242888,
36382,ENSG00000242889,RN7SL449P
36383,ENSG00000242893,RN7SL413P
36384,ENSG00000242894,RN7SL634P
36385,ENSG00000242899,RPL7P16
36386,ENSG00000242902,FLNC-AS1
36387,ENSG00000242908,AADACL2-AS1
36388,ENSG00000242911,
36389,ENSG00000242912,RN7SL384P
36390,ENSG00000242915,SNRPGP7
36391,ENSG00000242922,RPL21P104
